Dest_name	Prefix	Day	Evening	Weekend	Effective_Date
Dominican Republic Mobile Verizon	1809841	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809842	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809843	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809844	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809871	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809888	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809891	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809952	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809953	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1809956	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829201	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829202	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829203	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829205	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829206	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829207	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829208	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829209	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829210	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829212	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829214	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829222	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829230	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829232	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829233	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829248	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829250	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829252	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829255	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829257	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829258	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829259	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829260	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829264	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829265	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829266	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829267	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829268	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829269	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829270	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829271	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829272	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829277	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829280	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829282	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829283	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829287	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829288	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829290	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829296	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829297	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829298	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829313	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829314	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829315	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829316	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829317	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829318	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829319	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829320	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829321	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829322	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829323	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829328	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829329	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829330	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829331	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829332	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829334	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829335	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829336	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829337	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829338	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829339	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	182934	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	182935	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	182936	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829370	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829371	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829372	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829373	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829376	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829377	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829380	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829383	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829386	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829387	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829388	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829389	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829390	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829392	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829393	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829394	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829395	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829396	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829397	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829398	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829406	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829424	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829425	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829426	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829427	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829428	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829429	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829432	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829451	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829452	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829453	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829454	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829456	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829465	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829470	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829471	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829472	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829474	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829543	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829613	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829646	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829653	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829654	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829655	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829657	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829740	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829744	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829750	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829755	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829760	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829766	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829780	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829788	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829790	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829799	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829802	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829803	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829805	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829815	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829816	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829817	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829819	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829852	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829853	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829854	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829856	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829857	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829862	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829867	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829869	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829873	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829879	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829899	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829931	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829935	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829958	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829961	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829962	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829963	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829964	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829965	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829966	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829967	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829968	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829969	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829972	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829973	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829974	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829975	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829977	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829978	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829980	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829981	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829982	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829983	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829984	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829986	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Mobile Verizon	1829991	0.066500	0.066500	0.066500	Jul  1 2012
Dominican Republic Santo Domingo	1809220	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809227	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809231	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809233	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809234	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809236	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809237	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809238	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809239	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809255	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809261	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809262	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809263	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	18092650	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809273	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809274	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809275	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809276	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809277	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809278	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809279	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809285	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809286	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809287	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809288	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809289	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809290	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809291	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809294	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809295	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809296	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809312	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809314	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809328	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809329	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809331	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809332	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809333	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809334	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809335	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809336	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809337	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809338	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809339	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809346	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809347	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809349	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809362	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809363	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809364	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809367	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809372	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809375	0.019500	0.019500	0.019500	Apr  1 2012
Dominican Republic Santo Domingo	1809378	0.019500	0.019500	0.019500	Apr  1 2012
